phylotree_tip_name,Assembly.Identifier,Phylum,Class,Order,Family,Genus,Organism.Name,Eusociality.level,Host.number,eigenvector_1,eigenvector_2,eigenvector_3,eigenvector_4,eigenvector_5,eigenvector_6,eigenvector_7,eigenvector_8,eigenvector_9,eigenvector_10,eigenvector_11,eigenvector_12,Lifespan,log_lifespan
Glomeris_marginata_ott274378,GCA_034696005.1_ASM3469600v1,Arthropoda (Mandibulata),Diplopoda,Glomerida,Glomeridae,Glomeris,Glomeris marginata,0,0,-0.0066800931567394,-0.0417012813111308,-0.0283412945895857,-0.00192312208109371,-0.0196333920773734,0.263289080354736,-0.0987587024223782,0.0109380239771445,0.0184963474357907,4.9507131329995e-4,4.8449617503878e-4,-5.740637582877e-4,3650,8.202482446576537
Glyphotaelius_pellucidus_ott3029760,GCA_936435175.1_iiGlyPell1.1,Arthropoda (Mandibulata),Insecta,Trichoptera,Limnephilidae,Glyphotaelius,Glyphotaelius pellucidus,0,0,-0.00753580277965151,-0.0625927987891236,-0.0706581263602322,0.0809155688107136,0.0253291871881866,-0.0292437127550403,-0.0394701090878875,0.0117684282507137,-0.00748715097573556,0.0114120217110881,-1.52943394668173e-5,-1.03290739604689e-7,334.5833333,5.812885976493235
Gyrodactylus_salaris_ott975572,GCA_000715275.1_Gsalaris_v1,Platyhelminthes,Monogenea,Gyrodactylidea,Gyrodactylidae,Gyrodactylus,Gyrodactylus salaris,0,1,-0.0617429461010965,0.00630295428304917,9.0892944923064e-4,3.85082461656364e-5,3.5941911438826e-4,8.11335829679349e-5,1.8694000316287e-4,-2.1182468203578e-4,-4.3488364922029e-4,-1.2245087404387e-4,-0.0774703137913317,0.113892207881167,58,4.060443010546419
Hermodice_carunculata_ott388241,GCA_964020975.1_waHerCaru1.1,Annelida,Polychaeta,Eunicida,Amphinomidae,Hermodice,Hermodice carunculata,0,0,-0.0634137279205009,0.00682469396307238,0.00105107244600514,5.05664493589319e-5,5.765159570734e-4,-2.2999764371359e-4,-2.99962212064141e-5,-7.45060182533989e-5,-0.00016748955936934001,-8.68853957985006e-5,-0.0618417302248275,0.0795149611958005,3285,8.09712193091871
Ischnura_elegans_ebneri_ott5015555,GCA_921293095.2_ioIscEleg1.2,Arthropoda (Mandibulata),Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura elegans,0,0,-0.00663916220422685,-0.0419068110834301,-0.0313965914780426,0.0082979850766982,-0.00670161372905268,0.0386412224247195,0.0493088262749821,-0.018611809665782,-0.0341566567081868,-0.00145633363596934,-6.0851991222814e-4,0.00109832424101523,69,4.23410650459726
Leuctra_nigra_ott1002096,GCA_934045905.1_ipLeuNigr2.1,Arthropoda (Mandibulata),Insecta,Plecoptera,Leuctridae,Leuctra,Leuctra nigra,0,0,-0.00667523717203537,-0.0426249040104999,-0.0325227758188531,0.00968769814916019,-0.00644108922433348,0.0411289795615096,0.0571263689408809,-0.0227660364658528,-0.0421056232783981,-0.0019109429017237,-7.3141978364796e-4,0.00142259969785721,730,6.593044534142437
Lingula_anatina_ott1027439,GCA_001039355.2_LinAna2.0,Brachiopoda,Lingulata,Lingulida,Lingulidae,Lingula,Lingula anatina,0,0,-0.0637370098497259,0.00693057391344675,0.00108138915600755,5.33366373602942e-5,6.3053306431471e-4,-3.3193314646747e-4,-1.1977812991566e-4,1.84715592503783e-5,2.70906451767108e-5,-1.20335412426017e-5,-0.0105752162840905,0.00160929989817879,2920,7.979338895262328
Liposcelis_bostrychophila_ott1076848,GCA_037577465.1_SWU_Lb_1.0,Arthropoda (Mandibulata),Insecta,Psocoptera,Liposcelididae,Liposcelis,Liposcelis bostrychophila,0,0,-0.00683653884591365,-0.0459528977855645,-0.0379703885146289,0.0169904714517061,-0.00480041411194783,0.0565329188995868,0.125832353523684,-0.127051694327544,-0.302690421960028,0.0089026190202849,0.00163066425070667,-0.00162922624094782,250,5.521460917862246
Meganyctiphanes_norvegica_ott151806,GCA_964058975.1_Mnor_HA_v2,Arthropoda (Mandibulata),Crustacea,Euphausiacea,Euphausiidae,Meganyctiphanes,Meganyctiphanes norvegica,0,0,-0.00744912840051927,-0.0602352341263814,-0.0647605368719895,-0.122190065427483,0.0250184349688968,-0.0197436724261733,-0.00840601084609738,0.00204861228216557,0.00358920908452844,1.1392837844777e-4,9.55283736126301e-5,-1.2436138219078e-4,730,6.593044534142437
Nautilus_pompilius_ott616359,GCA_018389105.1_ASM1838910v1,Mollusca,Cephalopoda,Nautilida,Nautilidae,Nautilus,Nautilus pompilius,0,0,-0.0643212611816385,0.00711024386504388,0.00112952883932782,5.7314585339108e-5,7.0003549660842e-4,-4.204412662141e-4,-1.7464504023726e-4,4.43271597554833e-5,7.49879822825142e-5,-1.28416596039301e-5,-0.0138526024282193,-0.0062203827409594,6326.666667,8.752528783548497
Onchidella_celtica_ott162894,GCA_963931925.1_xgOncCelt3.1,Mollusca,Gastropoda,Systellommatophora,Onchidiidae,Onchidella,Onchidella celtica,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1095,6.9985096422506015
Oratosquilla_oratoria_ott749574,GCA_046742065.1_ASM4674206v1,Arthropoda (Mandibulata),Crustacea,Stomatopoda,Squillidae,Oratosquilla,Oratosquilla oratoria,0,0,-0.00743476962002334,-0.059912993769155,-0.0641777884727173,-0.120407578159282,0.0244992826239002,-0.0188985704893481,-0.00788927296983872,0.00185375608093705,0.00323374149824621,9.93595664234176e-5,8.30448417499855e-5,-1.0565057658655e-4,1460,7.286191714702382
Prionchulus_punctatus_ott577256,GCA_034698125.1_ASM3469812v1,Nematoda,Enoplea,Mononchida,Mononchidae,Prionchulus,Prionchulus punctatus,0,0,-0.00794408746284857,-0.0866747326195657,0.08513781510656,0.00109069182312184,0.0101262264727775,-0.00473475386137302,-0.00185057017875834,4.9115051313196e-4,8.6189951417479e-4,2.73362764229164e-5,7.76157713923598e-5,-8.66761038555402e-5,200,5.298317366548036
Protopolystoma_xenopodis_ott825123,GCA_900617795.1_P_xenopodis_South_Africa_001_upd,Platyhelminthes,Monogenea,Polystomatidea,Polystomatidae,Protopolystoma,Protopolystoma xenopodis,0,1,-0.0617429461010965,0.00630295428304926,9.0892944923148e-4,3.85082461653377e-5,3.5941911438836e-4,8.11335829683712e-5,1.8694000316394e-4,-2.1182468203579e-4,-4.3488364922189e-4,-1.2245087403986e-4,-0.077470313791335,0.113892207881156,609.3333333,6.412365463291281
Streblospio_benedicti_ott58635,GCA_019095985.1_ASM1909598v1,Annelida,Polychaeta,Spionida,Spionidae,Streblospio,Streblospio benedicti,0,0,-0.0634564043889499,0.0068374467402429,0.00105437772534111,5.08244281637515e-5,5.8070328868624e-4,-2.3345378152314e-4,-3.06452096514633e-5,-7.70117884011483e-5,-1.733579571579e-4,-9.08318553182154e-5,-0.064713337646594,0.0837777729978343,385.3333333,5.954108760477708
Strigamia_maritima_ott274999,GCA_000239455.1_Smar_1.0,Arthropoda (Mandibulata),Chilopoda,Geophilomorpha,Linotaeniidae,Strigamia,Strigamia maritima,0,0,-0.00667998869685724,-0.041699469557598,-0.0283392210855713,-0.00192289359244713,-0.0196300676163901,0.263196503268122,-0.0987085561188166,0.0109293472275103,0.0184810532126147,4.9453854690039e-4,4.8396296296264e-4,-5.7333252800687e-4,2190,7.691656822810547
Theodoxus_fluviatilis_ott738426,GCA_034096865.1_UHGW_Tflu_1.1,Mollusca,Gastropoda,Cycloneritida,Neritidae,Theodoxus,Theodoxus fluviatilis,0,0,-0.0641720769837767,0.00706529900711788,0.00111776660846502,5.63805256303532e-5,6.8451236552517e-4,-4.0524339218006e-4,-1.6867267605861e-4,4.69308352475693e-5,8.1749886391001e-5,-1.2084456333018e-5,-0.0150864255278166,-0.0247077115943526,1277.5,7.1526603220778595
Timema_cristinae_ott814238,GCA_039000515.1_ASM3900051v1,Arthropoda (Mandibulata),Insecta,Phasmatodea,Timematidae,Timema,Timema cristinae,0,0,-0.00667523717203538,-0.0426249040104999,-0.0325227758188531,0.0096876981491602,-0.00644108922433348,0.0411289795615096,0.057126368940881,-0.0227660364658528,-0.0421056232783982,-0.00191094290172398,-7.3141978364798e-4,0.00142259969785738,121.6666667,4.801285065188354
Tylodina_fungina_ott637191,GCA_031762815.1_ASM3176281v1,Mollusca,Gastropoda,Umbraculida,Tylodinidae,Tylodina,Tylodina fungina,0,0,-0.0648222326333398,0.00726731671547651,0.00117251080494139,6.09862518871979e-5,7.6666865528089e-4,-5.1893178047745e-4,-2.4525275206728e-4,8.96489017885952e-5,1.6199173779133e-4,-3.2833436978436e-5,-0.0425011573717918,-0.0937654758693007,365,5.8998973535824915
Idiosepius_notoides_ott362798,GCA_036873565.1_ASM3687356v1,Mollusca,Cephalopoda,Idiosepida,Idiosepiidae,Xipholeptos,Xipholeptos notoides,0,0,-0.0643225180210014,0.00711062910309938,0.00112963167876604,5.73230322797923e-5,7.0018201271425e-4,-4.2062172448732e-4,-1.7475216509642e-4,4.43688619583436e-5,7.50613635127452e-5,-1.28577648522134e-5,-0.0138703434017359,-0.0062295083740181,160.8018868,5.080173090506871
