Assembly Identifier,Phylum,Class,Order,Family,Genus,Organism Name,Average_lifespan_days,Region,DNA_bendability,X_Displacement,Y_Displacement,Inclination,Tip,Shear,Stretch,Stagger,Buckle,Propel,Opening,Alpha,Beta,Gamma,Delta,Epsilon,Zeta,Chi,Phase,Amplitude,Hydrogen_bond,Stacking_energy,Solvation,Shift,Slide,Rise,Tilt,Roll,Twist,A_philicity_energy
GCA_921293095.2_ioIscEleg1.2,Arthropoda (Mandibulata),Insecta,Odonata,Coenagrionidae,Ischnura,Ischnura elegans,69.0,genome,-0.035665997,-0.9243789258591,-0.0701733838676399,3.8806731487027992,0.29747353821182,0.0948864899999999,0.0240479699999999,0.06292748,2.5129558590000003,-9.869959868,2.049525285,-71.89554090323,169.2344510901,55.13821915046999,134.51544698459998,-161.13289183349994,-112.44258898360998,-110.98655202333003,150.43224337720005,41.52119719852001,-13.5182047055,-54.1020763965,-348.25903080000006,-0.1321314099999999,-0.3208832,3.3250776300000005,-0.7127861960000004,2.137978367,34.535141142000015,0.6758702000000001
GCA_963921405.1_xgCepHort1.1,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cepaea,Cepaea hortensis,2920.0,genome,-0.020070116,-0.9371273540977,-0.06712919595678,3.9333980221277,0.23854829999706,0.09079377,0.0246275899999999,0.06648676,2.2326403379999995,-9.49618611,1.987294988,-71.92475743880001,169.10780376289998,55.14745405477001,134.53074544569998,-161.08523566169998,-112.5427006615,-110.93285915421002,150.4655927993,41.52182167382001,-13.703977574999996,-54.140099934,-348.5758018,-0.1301848,-0.3168904100000003,3.3216903699999984,-0.6718442939999998,2.228623661,34.450678073,0.6550711600000001
GCA_030710605.1_ASM3071060v1,Arthropoda (Chelicerata),Arachnida,Pseudoscorpiones,Chernetidae,Cordylochernes,Cordylochernes scorpioides,365.0,genome,-0.0339307819999999,-0.9282602522556,-0.0754731445772999,3.836317389306999,0.2648083657624199,0.09743274,0.0245263799999999,0.06279361,2.353635707,-9.871164278000002,2.11074452,-71.85655280304998,169.38063710590004,55.15485773595001,134.37275245240002,-161.25496450439996,-112.46532272105992,-110.74231067281,150.2290535069,41.5313760176,-13.346605953500005,-54.07052619999999,-348.55168569999995,-0.1371111399999999,-0.3261138399999998,3.324396849999996,-0.7564952559999991,2.113605452000001,34.532932294999995,0.68099322
GCA_964187895.1_xgCorAspe16.1,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cornu,Cornu aspersum,2104.583333,genome,-0.016605661,-0.9381529473443002,-0.07316912284112,3.9173449848585,0.21726098948854,0.09100854,0.0249288999999999,0.06690289,2.0809260550000004,-9.439335887,1.9983929,-71.91683466229999,169.13555784140004,55.13046164292,134.50516896900004,-161.0704767091,-112.5322621547,-110.97095645890998,150.4262887313001,41.52823115764999,-13.6855095345,-54.1556311395,-348.7443205000001,-0.1301845000000001,-0.3149328099999999,3.3201756300000023,-0.6601643150000003,2.234195626000001,34.43643931700001,0.65403753
GCA_963585895.1_xcSepLess1.1,Mollusca,Cephalopoda,Myopsida,Loliginidae,Sepioteuthis,Sepioteuthis lessoniana,395.5694444,genome,-0.031294114,-0.9285525526303,-0.0785778101301,3.8236620085273993,0.26650388781726,0.0982827,0.0245859,0.06288709,2.286973427000001,-9.891208063,2.131839501,-71.85178460743,169.4384619712,55.16623726569,134.3369241081,-161.31105764140003,-112.47786389662002,-110.69482813251994,150.17809858779998,41.53635345844998,-13.298296153,-54.07228264249997,-348.7160417000001,-0.13857043,-0.3286582999999999,3.324429190000001,-0.7627798529999998,2.1095438130000006,34.525168148000034,0.68332374
GCA_964166675.1_xgCepNemo3.hap2.1,Mollusca,Gastropoda,Stylommatophora,Helicidae,Cepaea,Cepaea nemoralis,2482.0,genome,-0.0194126249999999,-0.9373225476633004,-0.0682225172897799,3.930539943724699,0.23490951728746,0.0908600999999999,0.0246849399999999,0.0665395299999999,2.203485795,-9.484471105,1.990010609,-71.92336851754003,169.1102049245,55.14573354764999,134.52617543070002,-161.0822653641,-112.54011484985,-110.94085268856996,150.45786600809998,41.52343329297999,-13.698426639,-54.1425237735,-348.6056863000001,-0.12990408,-0.3166257900000001,3.32144931,-0.66926203,2.229590776,34.44845905500001,0.6549846100000001
GCA_963556195.1_xcSepAtla11.1,Mollusca,Cephalopoda,Sepiida,Sepiidae,Sepiola,Sepiola atlantica,304.1666667,genome,-0.029810213,-0.9271388070582998,-0.08625840436654,3.764595082696099,0.21501746990944,0.09905056,0.02494674,0.06304417,2.063095299,-9.829005121999998,2.15441232,-71.84018716260002,169.5092084021,55.15489251975,134.32339122680003,-161.31476142369996,-112.44332581444,-110.61350232075,150.1760032113,41.53544486786001,-13.232740693500004,-54.09004120049999,-348.8162117999999,-0.13460259,-0.3272302099999997,3.3249934699999995,-0.7354472820000002,2.084013943,34.55413496899997,0.6855038999999998
GCA_964059275.1_xcSepParv1.hap1.1,Mollusca,Cephalopoda,Sepiida,Sepiolidae,Eumandya,Eumandya parva,91.25,genome,-0.030331242,-0.9305354463173996,-0.0881920275220399,3.758739135006301,0.22476266549984,0.10003617,0.0250472499999999,0.0618084399999999,2.019511774,-9.855488952999996,2.172445964,-71.82231775762996,169.53561143650003,55.15217099385003,134.29627768889995,-161.36054808930004,-112.43951841913,-110.54936776549998,150.14580546569994,41.53471025477001,-13.174099566,-54.0753421695,-348.88492699999995,-0.1333398099999999,-0.32810063,3.3251305399999995,-0.7355542810000002,2.0827276329999984,34.557378074000006,0.6890449900000001
GCA_001188405.1_Lrec_1.0,Arthropoda (Chelicerata),Arachnida,Araneae,Sicariidae,Loxosceles,Loxosceles reclusa,1825.0,genome,-0.032529863,-0.9219009803164,-0.07203240989502,3.9064115682215,0.2807421848003199,0.0934159,0.02385115,0.0641441,2.4420185290000007,-9.811387722999998,2.038028495,-71.91217361369998,169.2590228726,55.09179308476999,134.5382155928,-161.008215091,-112.42060440036,-111.21034359091,150.41868460579994,41.53938096134,-13.575637741999998,-54.14164763699998,-348.4673426999999,-0.13753292,-0.3179493400000001,3.3230409100000005,-0.7281960029999999,2.1601303750000014,34.49925114199999,0.673453
GCA_964036315.1_xcSepEscu2.1,Mollusca,Cephalopoda,Sepiida,Sepiidae,Acanthosepion,Acanthosepion esculentum,365.0,genome,-0.0282812129999999,-0.9305946248423006,-0.0803723098222399,3.7744995944796,0.2280001171379,0.09967102,0.0249775099999999,0.06264436,2.1047256580000013,-9.844395049,2.1565805300000007,-71.84255202151998,169.4767037295,55.19607535892001,134.3094755723,-161.3890313211,-112.47801566184002,-110.49934021411,150.17255751529996,41.52911092659001,-13.2141171585,-54.068695425,-348.89947899999987,-0.1330556599999998,-0.3305654899999999,3.325302820000002,-0.7409990470000006,2.089963416000001,34.54347486799999,0.6877664899999999
GCA_903632075.3_SPHA2.0,Mollusca,Cephalopoda,Sepiida,Sepiidae,Acanthosepion,Acanthosepion pharaonis,985.1666667,genome,-0.03200697,-0.9267485060772004,-0.0790470947159,3.7850451592492,0.25682984612214,0.10032456,0.0247657099999999,0.06187957,2.232671613,-9.94858259,2.164116606,-71.83962200692999,169.5072756676999,55.17199708870001,134.30697649670003,-161.36401609679996,-112.45243560642002,-110.60254403218,150.14644382130004,41.53734941561,-13.199635718499996,-54.060684051,-348.83390790000004,-0.1354664099999999,-0.3304111200000001,3.325342040000004,-0.7584478000000002,2.0787216869999985,34.54883364500001,0.6915198300000001
GCA_963932145.1_xcSepLyci1.1,Mollusca,Cephalopoda,Sepiida,Sepiidae,Acanthosepion,Acanthosepion lycidas,365.0,genome,-0.030235634,-0.9284357754467,-0.0808135795158399,3.7774750210385,0.24545375276032,0.1002809499999999,0.02489408,0.0619718,2.152969214,-9.908544517999998,2.1632935960000004,-71.83739053085999,169.50515563840003,55.180535017230014,134.30272294589997,-161.38163870429997,-112.46496495986996,-110.55584565203,150.15379864370004,41.53327415267998,-13.195032744500004,-54.06459637950001,-348.8746450000001,-0.13389672,-0.3305854299999998,3.3251971700000005,-0.7480036550000005,2.082640708,34.54694309199999,0.69050772
GCA_037127315.1_Cuttlefish_Shasta_Assembly-Phased_Primary,Mollusca,Cephalopoda,Sepiida,Sepiidae,Ascarosepion,Ascarosepion bandense,273.75,genome,-0.032443133,-0.9240266560717,-0.0768107814892199,3.812382522764198,0.2674694529720801,0.09933146,0.02462288,0.06266663,2.332029699,-9.947627365,2.143444624,-71.85070441074002,169.4636659821,55.156367250950005,134.33774147510002,-161.29942095889996,-112.44502143802,-110.72848358748,150.1712515856,41.54208005676999,-13.2690989335,-54.07141797950001,-348.7350761,-0.13755391,-0.3283041600000002,3.324660700000001,-0.7629791560000001,2.0887940250000003,34.53773779400002,0.6878997700000001
GCA_964058975.1_Mnor_HA_v2,Arthropoda (Mandibulata),Crustacea,Euphausiacea,Euphausiidae,Meganyctiphanes,Meganyctiphanes norvegica,730.0,genome,-0.0260810359999999,-0.9480955527966002,-0.09436672289802,3.704826939355799,0.2137650544575799,0.1023865,0.0253792199999999,0.06093958,1.6857093800000005,-9.813548114,2.217780286,-71.79510119343,169.61506229,55.23237738987,134.18805708780005,-161.57740367550005,-112.53375854076,-110.06413182676005,150.05146945149997,41.52321924283997,-12.972650814,-54.03237381599998,-349.1219229,-0.1318960000000001,-0.3413690399999999,3.3265887700000016,-0.7565706620000003,2.059581964999999,34.56365285700001,0.6929287500000001
GCA_032466315.1_ASM3246631v1,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidia,Aeolidia papillosa,273.75,upstream1,-0.0337294823232322,-0.9425019410669164,-0.0521468347916664,4.051084187184332,0.3085543045391418,0.0918276515151512,0.0233901515151514,0.0663952020202017,2.793516098484841,-9.77719728535351,1.986078598484842,-71.70744673926747,169.56953926767625,55.22647773042913,134.08043743686827,-161.7336442866157,-112.84302361426737,-110.0051865214643,149.75728421717125,41.48943447285341,-13.68213446969693,-54.07564583333318,-347.92878787878686,-0.1392480964466991,-0.3273604060913669,3.3267671319796546,-0.7796075507614146,2.199415291878143,34.50246922588788,0.662503140703517
GCA_032466315.1_ASM3246631v1,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidia,Aeolidia papillosa,273.75,upstream2,-0.0341584595959595,-0.9116039911616134,-0.045052955208333,4.047481435732313,0.296854568217592,0.0896885521885519,0.0230618686868686,0.0664099326599324,3.0234699074074003,-9.818259890572362,1.93481281565656,-71.9150631218432,169.10164753787825,55.245134467592415,134.53577732533626,-161.16635280934292,-112.58493945496602,-111.00816438131277,150.4142219802184,41.50252860900662,-13.840533354377063,-54.102946180555385,-347.84756944444337,-0.1420346869712333,-0.3164022842639555,3.326353637901818,-0.7843976311336631,2.190782677664945,34.52493612521108,0.665036641541038
GCA_032466315.1_ASM3246631v1,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidia,Aeolidia papillosa,273.75,exon,-0.0260391036288392,-0.9225447904310096,-0.0439061888420932,4.051649192145479,0.2681155555862727,0.0867560034908924,0.0230956335688746,0.0673702879986484,2.720388615185378,-9.59358799020295,1.886213423045516,-72.08040604374854,168.71756617775358,55.167270555164365,134.89476699698727,-160.63168874187056,-112.39701082598992,-111.74068744545448,150.92877701641237,41.531597013597455,-13.937784761127178,-54.14160816136916,-347.9868275104856,-0.1340983143688043,-0.315420278397376,3.3250142586892903,-0.7322039698449829,2.2425689358217524,34.47898286133734,0.6551208421052627
GCA_032466315.1_ASM3246631v1,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidia,Aeolidia papillosa,273.75,intron,-0.0205185185185184,-0.9349580160493802,-0.0707140785185182,4.201187879012336,-0.0694890589300412,0.102057613168724,0.0244032921810698,0.0625514403292179,2.4963333333333284,-10.06971604938269,2.178777777777773,-71.5037250617282,170.31466378600774,55.21159432098751,133.4831251028803,-161.92003662551392,-112.77410288065812,-109.86217382716022,148.82214938271568,41.54237296296285,-13.162456790123418,-53.99857407407392,-348.96460905349704,-0.1178838174273842,-0.3309128630705355,3.324398340248921,-0.7981742738589119,2.132946058091261,34.51342738589172,0.7004489795918363
GCA_032466315.1_ASM3246631v1,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidia,Aeolidia papillosa,273.75,downstream1,-0.0227577551020407,-0.925408477102038,-0.0382165385163265,4.028350418285701,0.3082163887673451,0.085770408163265,0.0230836734693876,0.068166326530612,2.646851122448971,-9.519733163265272,1.8682984693877485,-72.16316266224467,168.55164424489743,55.16971289489778,135.03462602040776,-160.40576256122395,-112.30502497959148,-112.00947756326492,151.0977537959179,41.552204844897815,-13.97972520408158,-54.15094749999983,-348.10052040816214,-0.1308824742268021,-0.3165731958762848,3.3249752577319174,-0.7121652577319494,2.258249587628837,34.4639586597934,0.6527494949494944
GCA_032466315.1_ASM3246631v1,Mollusca,Gastropoda,Nudibranchia,Aeolidiidae,Aeolidia,Aeolidia papillosa,273.75,downstream2,-0.0335753834642722,-0.9232808569210588,-0.0621239785746351,3.966368187654306,0.1765880317396174,0.0962214739992514,0.0235727646838757,0.0641863075196405,2.6633062102506466,-10.008779461279426,2.0822897493452985,-71.80343702955454,169.62113537224025,55.16305155630357,134.2364258511031,-161.15198355779955,-112.56098242611256,-111.01647988963676,149.93653615787454,41.54718909652062,-13.44803395061723,-54.081148148147975,-348.40727646838627,-0.1494886256815172,-0.3262643354013875,3.3240627937581824,-0.8405202105658873,2.147328069185903,34.50659823275,0.682840126558719
GCA_032361485.1_ASM3236148v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palinuridae,Panulirus,Panulirus cygnus,9855.0,upstream1,-0.0254470452590544,-0.9371630113870512,-0.0656183318328726,3.877161907196049,0.246531251021028,0.0965610073022087,0.0242819494518767,0.0641741549385989,2.347693252319679,-9.843457952819284,2.099992276861693,-71.8599661827197,169.3793967076,55.21113607053292,134.32687680862315,-161.21832569682053,-112.5531291941945,-110.81831131549532,150.14718646437612,41.53547648084759,-13.405210373162967,-54.07312852985839,-348.73336505554335,-0.1251052283012601,-0.3306341292909928,3.3225830604510427,-0.7078811214540551,2.1573894918870904,34.47070754994623,0.6753726968174201
GCA_032361485.1_ASM3236148v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palinuridae,Panulirus,Panulirus cygnus,9855.0,upstream2,-0.0241735677677981,-0.9363818131831302,-0.0607015326678335,3.930719471619208,0.2453600877665299,0.0943051961232047,0.0240343532754857,0.0646605267163949,2.376605114933773,-9.761633645405157,2.0544884178210734,-71.91323015908033,169.28759379027707,55.19158808836943,134.42475986578333,-161.04100032095147,-112.52118254224354,-111.00563938245256,150.26727979017565,41.536918535672456,-13.52090288349313,-54.09878084563844,-348.68424417719484,-0.1274561358767702,-0.3271991992247224,3.322465061715756,-0.709565107620107,2.182256783637631,34.45373644547541,0.6713988035137315
GCA_032361485.1_ASM3236148v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palinuridae,Panulirus,Panulirus cygnus,9855.0,exon,-0.0194194255828285,-0.93297356904443,-0.0477207094512887,4.007437258109619,0.3115496927788653,0.0887582795245204,0.0235167922359851,0.0670339731168764,2.517808614591944,-9.563440867677484,1.946754520773065,-72.06882333762672,168.74213231859943,55.20938715484151,134.8149586592857,-160.6926191474236,-112.3923316449114,-111.60159976270415,150.81146011004148,41.54794837646353,-13.796403774297202,-54.11665735954633,-348.42067868504665,-0.1275385738812439,-0.324919340453518,3.3233201966598624,-0.7031014738344128,2.263518679346219,34.41916291333094,0.6545690980478899
GCA_032361485.1_ASM3236148v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palinuridae,Panulirus,Panulirus cygnus,9855.0,intron,-0.0264346645332236,-0.9399240920135316,-0.0690587266362306,3.884640413242502,0.2184485014255411,0.0972852183231429,0.0243153776707793,0.0635366954632529,2.2818442121797022,-9.859215475290446,2.117780025395795,-71.80589548974972,169.56809993100512,55.19855093524056,134.1946893286256,-161.32064519131208,-112.61897960372238,-110.59808397231386,149.95792403866574,41.52860339877997,-13.359530632766404,-54.078577259014985,-348.80427765096096,-0.1244946884763811,-0.3300913067450792,3.3219360411688594,-0.7039213379893315,2.1526859547876955,34.468523955154865,0.6775508753416722
GCA_032361485.1_ASM3236148v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palinuridae,Panulirus,Panulirus cygnus,9855.0,downstream1,-0.0196292573416389,-0.9319440195675888,-0.0490648322550761,4.012597631866343,0.3155655190041258,0.0893699943370275,0.0236060998301107,0.0669098373917965,2.5432941711835544,-9.580336704150126,1.9595099506512368,-72.05216497107821,168.78687459347898,55.22965861702113,134.76336759566337,-160.72357459752396,-112.4089486963026,-111.59434408280045,150.7239456799608,41.55447112511112,-13.770921638621427,-54.10706456799596,-348.43759809076846,-0.1271540379270871,-0.326175821481114,3.323080758541727,-0.7059216732058132,2.2581284739251,34.41246810119298,0.6554590406790515
GCA_032361485.1_ASM3236148v1,Arthropoda (Mandibulata),Crustacea,Decapoda,Palinuridae,Panulirus,Panulirus cygnus,9855.0,downstream2,-0.0273774299010366,-0.9337726979485712,-0.0717939666520378,3.8458875192300783,0.2318314868655746,0.0993191859095191,0.0244508423656926,0.0634395617342127,2.2769387517671937,-9.94989564679545,2.156533326460881,-71.8226002715596,169.58686437470493,55.18853562308537,134.20519217571825,-161.25084347902867,-112.52618104691884,-110.7860126896792,149.95161616399574,41.548057180283806,-13.261220635014094,-54.06700759896307,-348.8640345193203,-0.1289650782371823,-0.3320230640553027,3.322428683513158,-0.7318320528193456,2.1187558733401164,34.492017645926374,0.6841755424352077
GCA_034697385.1_ASM3469738v1,Arthropoda (Mandibulata),Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius mutabilis,1825.0,upstream1,-0.0379657784743991,-0.9283469722309268,-0.0828850358063391,3.878793162216984,0.2416495864733543,0.0955076628352488,0.0238279345175895,0.0627951933124344,2.302821055381392,-9.915839951236473,2.094925200278644,-71.83934447230905,169.5521904911175,55.00093548937632,134.38383057297068,-160.99517623650237,-112.4189516858234,-111.19084253221838,150.17069609891973,41.55294986938334,-13.420938610240286,-54.14772701149407,-348.6308777429455,-0.1462874146682988,-0.316711009977241,3.321007351654081,-0.7695128653947068,2.129355242429521,34.52180745667735,0.6801108993242068
GCA_034697385.1_ASM3469738v1,Arthropoda (Mandibulata),Chilopoda,Lithobiomorpha,Lithobiidae,Lithobius,Lithobius mutabilis,1825.0,upstream2,-0.0355956327985738,-0.9273146637878756,-0.0717312936036836,3.977670919881152,0.1883844406405227,0.0934590017825309,0.0234851455733807,0.0634515745692214,2.399779292929285,-9.852065686274477,2.041810130718949,-71.84918412358859,169.52006467320214,55.04319777302417,134.37509360962528,-160.94218353535302,-112.50539921241791,-111.28733336987484,150.13186742721285,41.549165770350456,-13.547441280451537,-54.16101029411746,-348.5308793820547,-0.1443114362496248,-0.3159656613914568,3.3217512690354924,-0.7699744102717141,2.14794556584052,34.499728247237584,0.6779866981968662
